gene,GSM3017184,GSM3017185,GSM3017186,GSM3017187,GSM3017188,GSM3017189,GSM3017190,GSM3017191,GSM3017192,GSM3017193,GSM3017194,GSM3017195
1329,75.62181435211434,79.37714641049283,79.09775634968776,84.9737111958121,81.92826219769358,85.99366010690846,71.7573835437829,75.66796559864962,72.81345958736388,86.46930960316296,86.06001433924088,89.33092814673941
1332,47.597454769529165,46.09555591432233,48.05829968478919,45.30290176337535,42.14320607801385,42.4772740630889,27.0626960385525,28.990069329062216,31.278524688250485,35.78984781606182,36.89446171324819,37.466065337009006
1335,102.17990223307528,103.992862672979,112.245964235481,135.95687836452598,124.52231727671634,130.7857581840261,69.84331438798105,70.03188249229734,66.64190112644499,135.89578711927248,139.95608019529757,122.53358764343749
1338,69.55419173517079,72.76684163168491,75.39130964149376,89.44302303847563,91.0475570423473,90.1902153840909,70.83447210452566,73.67039668390517,77.98158109513908,86.8316982121922,82.3337978715885,88.42390465825271
1341,90.87058531993068,92.68979047239092,99.64074635979304,88.20166782186868,89.84692064631055,88.8498560548705,72.49249144070674,72.59029362444517,77.7449658494738,85.35128407647377,81.9658505934369,86.88330348897578
1344,67.73183552712742,58.26267755064174,72.54754475893321,192.78229793624817,148.6667343156416,174.47944829478527,150.38597280697988,165.35878420281367,108.43818059393725,90.04394440706396,78.80558448960504,95.5319653089922
1347,106.2169803100197,111.16870887247086,101.33437820181244,112.24024992612408,103.32075238592849,107.6448426948068,43.22834882422503,45.40427514867716,44.40756265492941,61.90811424333288,64.88159475260886,67.98921900174558
1350,148.3411065539417,150.45839936803114,155.13789750521107,198.43214404543835,185.62702975814676,183.3865353855005,173.83259150541525,183.358618484886,176.2859471933235,152.88375040971937,153.46530194910315,169.4314005358651
1353,47.65273229074276,47.55763971797654,50.23521419771272,49.170751087412526,49.07223435413693,49.59464896757325,39.29905244926412,37.978958993229135,36.90535871279364,47.38952008525891,46.85973316965423,48.83500072248663
1356,90.01309368691038,90.49467594553876,97.53890530070632,93.26107996244716,91.65267728344108,89.47089398658589,65.2861007523889,66.73544130143149,71.7958022479266,88.26737644887682,85.83547075920445,89.79043763014273
1359,80.37998878956556,76.52682945421223,81.7966840915068,107.30348787649676,102.43504127835337,102.4419785169212,113.1102330889306,118.37745947102272,117.01238122632464,83.75278432833899,86.02486921144127,85.81142436318389
1362,48.01606742906503,49.1242216121257,51.7112551913289,59.16121372067132,57.80049876627554,56.88736967239991,39.16736500551126,39.600001429684426,42.4865653774532,53.4507635687061,54.8620628890166,54.09471421996964
1365,277.3452267319343,259.3125437530003,288.2742870543074,95.4125214307879,93.47147287481218,90.37804197895346,121.05812675870402,134.16636866999724,152.07764518750807,92.96729777113516,93.541854520838,101.82745309482222
1368,60.70092262975018,62.48504293939254,63.42843495897395,52.7219963589298,49.988269678477735,49.92687186808376,32.96883273652074,34.135587751044405,37.54117129333967,57.23731227799231,56.24492710654636,56.98598889871455
1371,54.6051708987624,53.65182798310508,56.443796084288834,42.247388142867614,41.79986519344566,41.52979360137442,30.436880398675985,31.135092414356425,30.7719855411069,40.72854848715992,41.52908615810524,42.0014669615853
1374,147.29119747762,148.82009953861808,163.10141637896928,135.16467358609526,132.35142716082612,122.1133199641708,99.24748094523564,97.7602935246812,108.85293872117369,143.13431866583252,145.9629730741352,146.78987223972885
1377,766.4560287716462,756.5401527776378,794.0507095478685,730.6822497199956,683.2512672199932,629.1229695730829,483.6104782748922,488.6674024894082,495.3140791774621,631.5332175610431,685.0476718144307,624.6462480325835
1380,75.82624138908271,74.77592358321665,80.5564793676447,66.97032352949267,68.02561816062041,66.5681656198083,63.857934913984536,65.2401628489938,58.64730799577282,69.45445680744248,70.92919027224445,70.61655940513306
1383,85.40817144093715,77.69720292014382,93.22980359536434,142.04198504993826,153.14364526712853,149.89395607584785,185.4645522299331,184.5879235029455,189.73722578189495,169.81060848060326,157.5411954354668,200.27065437718292
